,genre,anime_count
3349,"[""'Action'"", ""'Sci-Fi'"", ""'Seinen'"", ""'Super Power'"", ""'Supernatural'""]",1
3350,"[""'Drama'"", ""'Mystery'"", ""'Shounen'""]",1
3351,"[""'Drama'"", ""'Mystery'"", ""'Psychological'"", ""'Thriller'""]",1
3352,"[""'Drama'"", ""'Mystery'"", ""'Psychological'"", ""'Seinen'""]",1
3353,"[""'Action'"", ""'Sci-Fi'"", ""'Thriller'""]",1
3354,"[""'Action'"", ""'Shounen'"", ""'Super Power'"", ""'Supernatural'""]",1
3355,"[""'Action'"", ""'Supernatural'"", ""'Thriller'""]",1
3356,"[""'Drama'"", ""'Music'"", ""'School'"", ""'Slice of Life'""]",1
3357,"[""'Action'"", ""'Super Power'"", ""'Supernatural'"", ""'Thriller'""]",1
3358,"[""'Action'"", ""'Shounen'""]",1
3359,"[""'Drama'"", ""'Music'"", ""'Shoujo'""]",1
3360,"[""'Drama'"", ""'Music'"", ""'Shounen'""]",1
3361,"[""'Drama'"", ""'Music'"", ""'Supernatural'""]",1
3362,"[""'Drama'"", ""'Mystery'"", ""'Psychological'"", ""'Seinen'"", ""'Supernatural'""]",1
3363,"[""'Drama'"", ""'Mystery'"", ""'Police'""]",1
3364,"[""'Action'"", ""'Shoujo'""]",1
3365,"[""'Drama'"", ""'Mystery'"", ""'Psychological'"", ""'Sci-Fi'"", ""'Supernatural'""]",1
3366,"[""'Drama'"", ""'Mystery'"", ""'Psychological'"", ""'Sci-Fi'""]",1
3367,"[""'Action'"", ""'Seinen'"", ""'Supernatural'"", ""'Vampire'""]",1
3368,"[""'Action'"", ""'Seinen'"", ""'Sports'""]",1
3369,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Kids'"", ""'Sci-Fi'""]",1
3370,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Magic'"", ""'Sci-Fi'""]",1
3371,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Romance'"", ""'Shounen'""]",1
3372,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Harem'"", ""'Magic'"", ""'Romance'""]",1
3373,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Kids'"", ""'Super Power'""]",1
3374,"[""'Drama'"", ""'Mecha'"", ""'Military'"", ""'Romance'"", ""'Sci-Fi'"", ""'Slice of Life'""]",1
3375,"[""'Drama'"", ""'Mecha'"", ""'Military'"", ""'Romance'"", ""'Sci-Fi'""]",1
3376,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Kids'"", ""'Shounen'"", ""'Space'""]",1
3377,"[""'Drama'"", ""'Mecha'"", ""'Military'""]",1
3378,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Kids'"", ""'Music'""]",1
3379,"[""'Drama'"", ""'Mecha'"", ""'Mystery'"", ""'Police'"", ""'Sci-Fi'""]",1
3380,"[""'Drama'"", ""'Mecha'"", ""'Mystery'"", ""'School'"", ""'Sci-Fi'""]",1
3381,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Kids'"", ""'Magic'"", ""'Super Power'""]",1
3382,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Kids'"", ""'Magic'"", ""'Parody'""]",1
3383,"[""'Drama'"", ""'Mecha'"", ""'Psychological'"", ""'Sci-Fi'"", ""'Seinen'""]",1
3384,"[""'Drama'"", ""'Mecha'"", ""'Romance'"", ""'Sci-Fi'"", ""'Space'""]",1
3385,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Historical'"", ""'Romance'"", ""'Shoujo'""]",1
3386,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Historical'"", ""'Kids'"", ""'Shounen'""]",1
3387,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Historical'"", ""'Kids'"", ""'Magic'"", ""'Sci-Fi'"", ""'Space'"", ""'Supernatural'""]",1
3388,"[""'Drama'"", ""'Mecha'"", ""'Military'"", ""'Romance'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Slice of Life'""]",1
3389,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Magic'"", ""'Parody'"", ""'Romance'"", ""'School'"", ""'Shoujo'""]",1
3390,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Magic'"", ""'Parody'"", ""'Seinen'""]",1
3391,"[""'Drama'"", ""'Magic'"", ""'Shoujo'"", ""'Supernatural'""]",1
3392,"[""'Drama'"", ""'Magic'"", ""'Romance'"", ""'School'""]",1
3393,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Mystery'"", ""'Sci-Fi'"", ""'Shounen'""]",1
3394,"[""'Drama'"", ""'Magic'"", ""'Romance'"", ""'Shounen'"", ""'Slice of Life'""]",1
3395,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Mecha'"", ""'Shounen'"", ""'Supernatural'""]",1
3396,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Mecha'"", ""'Parody'""]",1
3397,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Martial Arts'"", ""'Shounen'"", ""'Super Power'""]",1
3398,"[""'Drama'"", ""'Magic'"", ""'Shounen'"", ""'Slice of Life'""]",1
3399,"[""'Drama'"", ""'Mecha'"", ""'Military'"", ""'Psychological'"", ""'Supernatural'""]",1
3400,"[""'Drama'"", ""'Magic'"", ""'Supernatural'""]",1
3401,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Magic'"", ""'Shounen'"", ""'Supernatural'""]",1
3402,"[""'Drama'"", ""'Mecha'"", ""'Military'"", ""'Police'""]",1
3403,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Magic'"", ""'Romance'"", ""'Supernatural'""]",1
3404,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Magic'"", ""'Romance'"", ""'Shounen'"", ""'Super Power'""]",1
3405,"[""'Drama'"", ""'Mecha'"", ""'Military'"", ""'Psychological'"", ""'Sci-Fi'"", ""'Space'""]",1
3406,"[""'Drama'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Sports'""]",1
3407,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Game'""]",1
3408,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Martial Arts'"", ""'Mecha'"", ""'Romance'"", ""'Sci-Fi'"", ""'Space'"", ""'Sports'""]",1
3409,"[""'Drama'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'""]",1
3410,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Fantasy'"", ""'Magic'"", ""'Seinen'""]",1
3411,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Fantasy'"", ""'Historical'""]",1
3412,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Fantasy'"", ""'Harem'"", ""'Magic'"", ""'Romance'"", ""'School'"", ""'Supernatural'""]",1
3413,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Fantasy'"", ""'Game'"", ""'Supernatural'""]",1
3414,"[""'Drama'"", ""'Military'"", ""'Police'"", ""'Psychological'"", ""'Romance'""]",1
3415,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Shounen'"", ""'Supernatural'""]",1
3416,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Shoujo'"", ""'Sports'""]",1
3417,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Space'""]",1
3418,"[""'Drama'"", ""'Military'"", ""'Romance'"", ""'School'"", ""'Sci-Fi'""]",1
3419,"[""'Drama'"", ""'Military'"", ""'Romance'"", ""'Sci-Fi'""]",1
3420,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Military'"", ""'Sci-Fi'"", ""'Space'""]",1
3421,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Military'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Supernatural'""]",1
3422,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Mecha'"", ""'Sci-Fi'""]",1
3423,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Mecha'"", ""'Military'"", ""'Sci-Fi'"", ""'Space'""]",1
3424,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Martial Arts'"", ""'Samurai'"", ""'Shounen'""]",1
3425,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Fantasy'"", ""'Magic'"", ""'Shounen'"", ""'Supernatural'""]",1
3426,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Fantasy'"", ""'Magic'"", ""'Shounen'""]",1
3427,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Fantasy'"", ""'Magic'""]",1
3428,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Romance'"", ""'Sci-Fi'""]",1
3429,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Game'"", ""'Sci-Fi'""]",1
3430,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Game'"", ""'Sci-Fi'"", ""'Shounen'""]",1
3431,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Game'"", ""'Magic'"", ""'Sci-Fi'""]",1
3432,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'""]",1
3433,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Sci-Fi'"", ""'Shounen'""]",1
3434,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Samurai'""]",1
3435,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Military'"", ""'Romance'"", ""'Sci-Fi'"", ""'Space'""]",1
3436,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Fantasy'"", ""'Romance'""]",1
3437,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Mecha'"", ""'Sci-Fi'""]",1
3438,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Space'""]",1
3439,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Magic'"", ""'Sci-Fi'""]",1
3440,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Harem'"", ""'Parody'"", ""'Romance'""]",1
3441,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Harem'"", ""'Magic'"", ""'Romance'"", ""'Shounen'"", ""'Supernatural'"", ""'Vampire'""]",1
3442,"[""'Drama'"", ""'Mecha'"", ""'Sci-Fi'""]",1
3443,"[""'Action'"", ""'School'"", ""'Supernatural'"", ""'Vampire'""]",1
3444,"[""'Drama'"", ""'Mystery'"", ""'Slice of Life'""]",1
3445,"[""'Drama'"", ""'Mystery'"", ""'Super Power'"", ""'Supernatural'""]",1
3446,"[""'Action'"", ""'Martial Arts'"", ""'Samurai'"", ""'Sci-Fi'""]",1
3447,"[""'Ecchi'"", ""'Fantasy'"", ""'Magic'"", ""'Romance'"", ""'Shounen'""]",1
3448,"[""'Ecchi'"", ""'Fantasy'"", ""'Magic'""]",1
3449,"[""'Ecchi'"", ""'Fantasy'"", ""'School'"", ""'Seinen'"", ""'Supernatural'"", ""'Vampire'""]",1
3450,"[""'Ecchi'"", ""'Harem'"", ""'Romance'""]",1
3451,"[""'Ecchi'"", ""'Harem'"", ""'School'""]",1
3452,"[""'Action'"", ""'Martial Arts'"", ""'Shounen'"", ""'Supernatural'""]",1
3453,"[""'Action'"", ""'Martial Arts'"", ""'Shounen'"", ""'Super Power'""]",1
3454,"[""'Ecchi'"", ""'Harem'"", ""'Seinen'""]",1
3455,"[""'Action'"", ""'Martial Arts'"", ""'Seinen'"", ""'Super Power'"", ""'Supernatural'""]",1
3456,"[""'Action'"", ""'Martial Arts'"", ""'Sci-Fi'"", ""'Super Power'""]",1
3457,"[""'Action'"", ""'Martial Arts'"", ""'Sci-Fi'"", ""'Shounen'""]",1
3458,"[""'Action'"", ""'Martial Arts'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Super Power'""]",1
3459,"[""'Action'"", ""'Martial Arts'"", ""'School'""]",1
3460,"[""'Action'"", ""'Martial Arts'"", ""'School'"", ""'Super Power'""]",1
3461,"[""'Action'"", ""'Martial Arts'"", ""'School'"", ""'Shoujo'""]",1
3462,"[""'Ecchi'"", ""'Fantasy'"", ""'Harem'"", ""'Music'"", ""'Seinen'""]",1
3463,"[""'Action'"", ""'Mecha'"", ""'Military'"", ""'Mystery'"", ""'Police'"", ""'Sci-Fi'"", ""'Seinen'""]",1
3464,"[""'Action'"", ""'Mecha'"", ""'Military'"", ""'Mystery'"", ""'Sci-Fi'"", ""'Space'"", ""'Supernatural'""]",1
3465,"[""'Action'"", ""'Mecha'"", ""'Music'"", ""'Mystery'"", ""'Romance'"", ""'Sci-Fi'""]",1
3466,"[""'Action'"", ""'Mecha'"", ""'Mystery'"", ""'Psychological'"", ""'Sci-Fi'"", ""'Seinen'""]",1
3467,"[""'Action'"", ""'Mecha'"", ""'Mystery'"", ""'Police'""]",1
3468,"[""'Action'"", ""'Mecha'"", ""'Mystery'"", ""'Police'"", ""'Psychological'"", ""'Sci-Fi'"", ""'Seinen'""]",1
3469,"[""'Drama'"", ""'Sci-Fi'"", ""'Shoujo'""]",1
3470,"[""'Action'"", ""'Mecha'"", ""'Music'"", ""'Romance'"", ""'Sci-Fi'"", ""'Space'""]",1
3471,"[""'Action'"", ""'Mecha'"", ""'Music'"", ""'Parody'"", ""'Sci-Fi'""]",1
3472,"[""'Drama'"", ""'Sci-Fi'"", ""'Vampire'""]",1
3473,"[""'Ecchi'"", ""'Fantasy'"", ""'Game'""]",1
3474,"[""'Action'"", ""'Mecha'"", ""'Military'"", ""'Super Power'""]",1
3475,"[""'Drama'"", ""'Seinen'"", ""'Thriller'""]",1
3476,"[""'Drama'"", ""'Shoujo'"", ""'Shounen Ai'""]",1
3477,"[""'Drama'"", ""'Shounen Ai'"", ""'Supernatural'"", ""'Vampire'""]",1
3478,"[""'Comedy'"", ""'Magic'"", ""'Mystery'"", ""'Shounen'"", ""'Supernatural'""]",1
3479,"[""'Drama'"", ""'Yaoi'""]",1
3480,"[""'Action'"", ""'Martial Arts'"", ""'Samurai'"", ""'Seinen'""]",1
3481,"[""'Action'"", ""'Martial Arts'"", ""'Romance'"", ""'Shounen'"", ""'Super Power'""]",1
3482,"[""'Drama'"", ""'Parody'"", ""'Shoujo'""]",1
3483,"[""'Action'"", ""'Martial Arts'"", ""'Romance'"", ""'Shoujo'""]",1
3484,"[""'Ecchi'"", ""'Romance'"", ""'Seinen'""]",1
3485,"[""'Action'"", ""'Kids'"", ""'Sci-Fi'"", ""'Super Power'""]",1
3486,"[""'Action'"", ""'Kids'"", ""'Sci-Fi'"", ""'Shounen'""]",1
3487,"[""'Ecchi'"", ""'Romance'"", ""'Shounen'""]",1
3488,"[""'Ecchi'"", ""'Romance'"", ""'Slice of Life'""]",1
3489,"[""'Action'"", ""'Kids'"", ""'Mecha'"", ""'Sports'""]",1
3490,"[""'Ecchi'"", ""'Romance'""]",1
3491,"[""'Action'"", ""'Kids'"", ""'Mecha'"", ""'School'""]",1
3492,"[""'Action'"", ""'Kids'"", ""'Martial Arts'""]",1
3493,"[""'Action'"", ""'Kids'"", ""'Magic'"", ""'Shoujo'""]",1
3494,"[""'Action'"", ""'Josei'"", ""'Supernatural'""]",1
3495,"[""'Ecchi'"", ""'Samurai'""]",1
3496,"[""'Action'"", ""'Horror'"", ""'Supernatural'""]",1
3497,"[""'Action'"", ""'Horror'"", ""'Supernatural'"", ""'Vampire'""]",1
3498,"[""'Ecchi'"", ""'Seinen'""]",1
3499,"[""'Ecchi'"", ""'Romance'"", ""'Seinen'"", ""'Yuri'""]",1
3500,"[""'Ecchi'"", ""'Parody'"", ""'Seinen'""]",1
3501,"[""'Ecchi'"", ""'Mystery'"", ""'Romance'"", ""'Seinen'""]",1
3502,"[""'Action'"", ""'Magic'"", ""'Supernatural'""]",1
3503,"[""'Action'"", ""'Martial Arts'"", ""'Romance'"", ""'School'"", ""'Shounen'""]",1
3504,"[""'Action'"", ""'Martial Arts'"", ""'Mecha'"", ""'Super Power'""]",1
3505,"[""'Action'"", ""'Martial Arts'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Space'""]",1
3506,"[""'Action'"", ""'Martial Arts'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Sports'""]",1
3507,"[""'Action'"", ""'Martial Arts'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Seinen'""]",1
3508,"[""'Ecchi'"", ""'Magic'"", ""'Military'"", ""'Music'"", ""'Sci-Fi'""]",1
3509,"[""'Ecchi'"", ""'Magic'"", ""'Mystery'""]",1
3510,"[""'Action'"", ""'Magic'"", ""'Military'"", ""'Super Power'""]",1
3511,"[""'Action'"", ""'Magic'"", ""'Shounen'""]",1
3512,"[""'Action'"", ""'Magic'"", ""'Sci-Fi'"", ""'Supernatural'""]",1
3513,"[""'Ecchi'"", ""'Magic'"", ""'Parody'"", ""'Sci-Fi'""]",1
3514,"[""'Action'"", ""'Magic'"", ""'Romance'"", ""'School'"", ""'Seinen'"", ""'Supernatural'""]",1
3515,"[""'Action'"", ""'Magic'"", ""'Mystery'"", ""'Supernatural'""]",1
3516,"[""'Action'"", ""'Magic'"", ""'Mystery'"", ""'Romance'"", ""'Supernatural'"", ""'Thriller'""]",1
3517,"[""'Action'"", ""'Mecha'"", ""'Mystery'"", ""'Psychological'"", ""'Sci-Fi'""]",1
3518,"[""'Action'"", ""'Mecha'"", ""'Mystery'"", ""'Sci-Fi'""]",1
3519,"[""'Action'"", ""'Mecha'"", ""'Parody'"", ""'Sci-Fi'"", ""'Super Power'""]",1
3520,"[""'Drama'"", ""'Sci-Fi'"", ""'Shoujo Ai'""]",1
3521,"[""'Drama'"", ""'Psychological'"", ""'Seinen'"", ""'Thriller'""]",1
3522,"[""'Drama'"", ""'Psychological'"", ""'Thriller'""]",1
3523,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Sci-Fi'""]",1
3524,"[""'Action'"", ""'Mystery'"", ""'Super Power'"", ""'Thriller'""]",1
3525,"[""'Action'"", ""'Mystery'"", ""'Shounen'"", ""'Supernatural'""]",1
3526,"[""'Action'"", ""'Mystery'"", ""'Seinen'""]",1
3527,"[""'Action'"", ""'Mystery'"", ""'Sci-Fi'"", ""'Thriller'""]",1
3528,"[""'Action'"", ""'Mystery'"", ""'Sci-Fi'"", ""'Super Power'"", ""'Supernatural'""]",1
3529,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Shoujo Ai'"", ""'Shoujo'""]",1
3530,"[""'Action'"", ""'Mystery'"", ""'Romance'"", ""'Super Power'"", ""'Thriller'""]",1
3531,"[""'Action'"", ""'Mystery'"", ""'Psychological'"", ""'Shounen'"", ""'Supernatural'"", ""'Thriller'""]",1
3532,"[""'Action'"", ""'Mystery'"", ""'Police'""]",1
3533,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Shounen Ai'"", ""'Slice of Life'""]",1
3534,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Shounen'"", ""'Slice of Life'"", ""'Sports'""]",1
3535,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Shounen'"", ""'Sports'""]",1
3536,"[""'Drama'"", ""'Psychological'"", ""'Seinen'"", ""'Sports'""]",1
3537,"[""'Action'"", ""'Police'"", ""'Sci-Fi'"", ""'Seinen'""]",1
3538,"[""'Action'"", ""'Police'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Space'""]",1
3539,"[""'Action'"", ""'Romance'"", ""'School'"", ""'Sci-Fi'""]",1
3540,"[""'Drama'"", ""'Parody'"", ""'Slice of Life'""]",1
3541,"[""'Action'"", ""'School'"", ""'Sci-Fi'"", ""'Sports'""]",1
3542,"[""'Drama'"", ""'Psychological'"", ""'Romance'"", ""'School'"", ""'Shounen'""]",1
3543,"[""'Drama'"", ""'Psychological'"", ""'Romance'"", ""'Seinen'"", ""'Slice of Life'""]",1
3544,"[""'Action'"", ""'Samurai'"", ""'Sci-Fi'""]",1
3545,"[""'Action'"", ""'Romance'"", ""'Shoujo'"", ""'Sports'""]",1
3546,"[""'Action'"", ""'Romance'"", ""'Samurai'"", ""'Sci-Fi'""]",1
3547,"[""'Action'"", ""'Police'"", ""'Sci-Fi'""]",1
3548,"[""'Action'"", ""'Psychological'"", ""'Shounen'"", ""'Supernatural'""]",1
3549,"[""'Action'"", ""'Psychological'"", ""'Shounen'"", ""'Supernatural'"", ""'Thriller'""]",1
3550,"[""'Drama'"", ""'Psychological'"", ""'School'"", ""'Shoujo Ai'"", ""'Shoujo'""]",1
3551,"[""'Action'"", ""'Psychological'"", ""'Sci-Fi'"", ""'Super Power'"", ""'Supernatural'""]",1
3552,"[""'Action'"", ""'Psychological'"", ""'Sci-Fi'"", ""'Seinen'""]",1
3553,"[""'Drama'"", ""'Psychological'"", ""'Sci-Fi'"", ""'Shounen Ai'""]",1
3554,"[""'Action'"", ""'Music'"", ""'Super Power'""]",1
3555,"[""'Action'"", ""'Music'"", ""'Seinen'"", ""'Supernatural'""]",1
3556,"[""'Drama'"", ""'Romance'"", ""'Sci-Fi'"", ""'Seinen'"", ""'Space'""]",1
3557,"[""'Action'"", ""'Mecha'"", ""'School'"", ""'Sci-Fi'"", ""'Seinen'""]",1
3558,"[""'Drama'"", ""'Samurai'""]",1
3559,"[""'Drama'"", ""'School'"", ""'Sci-Fi'"", ""'Sports'""]",1
3560,"[""'Action'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Super Power'""]",1
3561,"[""'Drama'"", ""'School'"", ""'Shoujo Ai'"", ""'Slice of Life'""]",1
3562,"[""'Drama'"", ""'School'"", ""'Shounen Ai'""]",1
3563,"[""'Action'"", ""'Mecha'"", ""'School'""]",1
3564,"[""'Action'"", ""'Mecha'"", ""'Romance'""]",1
3565,"[""'Drama'"", ""'Samurai'"", ""'Sci-Fi'""]",1
3566,"[""'Drama'"", ""'School'"", ""'Shounen'""]",1
3567,"[""'Drama'"", ""'School'"", ""'Supernatural'""]",1
3568,"[""'Drama'"", ""'Sci-Fi'"", ""'Seinen'"", ""'Slice of Life'""]",1
3569,"[""'Action'"", ""'Mecha'"", ""'Police'"", ""'Psychological'"", ""'Sci-Fi'""]",1
3570,"[""'Drama'"", ""'Sci-Fi'"", ""'Seinen'""]",1
3571,"[""'Action'"", ""'Mecha'"", ""'Parody'""]",1
3572,"[""'Action'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Space'"", ""'Super Power'""]",1
3573,"[""'Action'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Sports'""]",1
3574,"[""'Action'"", ""'Music'"", ""'Parody'""]",1
3575,"[""'Action'"", ""'Military'"", ""'Romance'""]",1
3576,"[""'Drama'"", ""'Romance'"", ""'Sci-Fi'"", ""'Shounen'""]",1
3577,"[""'Drama'"", ""'Romance'"", ""'Seinen'"", ""'Slice of Life'""]",1
3578,"[""'Action'"", ""'Military'"", ""'Sci-Fi'"", ""'Shoujo Ai'"", ""'Yuri'""]",1
3579,"[""'Action'"", ""'Military'"", ""'Sci-Fi'"", ""'Seinen'"", ""'Supernatural'""]",1
3580,"[""'Action'"", ""'Military'"", ""'School'"", ""'Sports'""]",1
3581,"[""'Drama'"", ""'Romance'"", ""'Shoujo Ai'"", ""'Shoujo'"", ""'Slice of Life'""]",1
3582,"[""'Action'"", ""'Military'"", ""'Police'"", ""'Sci-Fi'""]",1
3583,"[""'Drama'"", ""'Romance'"", ""'Sports'"", ""'Supernatural'""]",1
3584,"[""'Action'"", ""'Military'"", ""'Parody'"", ""'Sci-Fi'""]",1
3585,"[""'Drama'"", ""'Romance'"", ""'Shoujo Ai'""]",1
3586,"[""'Drama'"", ""'Romance'"", ""'Shoujo'"", ""'Shounen Ai'""]",1
3587,"[""'Drama'"", ""'Romance'"", ""'Shoujo'"", ""'Supernatural'""]",1
3588,"[""'Drama'"", ""'Romance'"", ""'Shounen'"", ""'Sports'""]",1
3589,"[""'Drama'"", ""'Romance'"", ""'Slice of Life'"", ""'Yaoi'"", ""'Yuri'""]",1
3590,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Psychological'"", ""'Shounen'""]",1
3591,"[""'Drama'"", ""'Magic'"", ""'Psychological'""]",1
3592,"[""'Drama'"", ""'Fantasy'"", ""'Kids'"", ""'Romance'""]",1
3593,"[""'Adventure'"", ""'Drama'"", ""'Romance'"", ""'Shoujo'""]",1
3594,"[""'Drama'"", ""'Game'"", ""'Historical'"", ""'Romance'"", ""'Shoujo'""]",1
3595,"[""'Adventure'"", ""'Fantasy'"", ""'Game'"", ""'Kids'"", ""'Magic'""]",1
3596,"[""'Adventure'"", ""'Ecchi'"", ""'Mecha'"", ""'Sci-Fi'""]",1
3597,"[""'Adventure'"", ""'Ecchi'"", ""'Fantasy'""]",1
3598,"[""'Adventure'"", ""'Ecchi'"", ""'Fantasy'"", ""'Magic'"", ""'Romance'""]",1
3599,"[""'Adventure'"", ""'Ecchi'"", ""'Fantasy'"", ""'Magic'"", ""'Mystery'"", ""'Shoujo Ai'""]",1
3600,"[""'Adventure'"", ""'Ecchi'"", ""'Fantasy'"", ""'Harem'"", ""'Romance'""]",1
3601,"[""'Drama'"", ""'Game'"", ""'Kids'""]",1
3602,"[""'Adventure'"", ""'Drama'"", ""'Supernatural'""]",1
3603,"[""'Adventure'"", ""'Drama'"", ""'Space'""]",1
3604,"[""'Drama'"", ""'Game'"", ""'Mecha'""]",1
3605,"[""'Drama'"", ""'Game'"", ""'Mystery'"", ""'Thriller'""]",1
3606,"[""'Adventure'"", ""'Drama'"", ""'Sci-Fi'"", ""'Slice of Life'""]",1
3607,"[""'Adventure'"", ""'Drama'"", ""'Sci-Fi'"", ""'Shounen'""]",1
3608,"[""'Adventure'"", ""'Drama'"", ""'Romance'""]",1
3609,"[""'Drama'"", ""'Fantasy'"", ""'Super Power'""]",1
3610,"[""'Adventure'"", ""'Fantasy'"", ""'Game'"", ""'Sci-Fi'""]",1
3611,"[""'Drama'"", ""'Fantasy'"", ""'Shoujo'""]",1
3612,"[""'Adventure'"", ""'Fantasy'"", ""'Historical'"", ""'Kids'"", ""'Magic'"", ""'Romance'"", ""'Supernatural'""]",1
3613,"[""'Adventure'"", ""'Fantasy'"", ""'Historical'"", ""'Magic'""]",1
3614,"[""'Adventure'"", ""'Fantasy'"", ""'Historical'"", ""'Magic'"", ""'Shounen'"", ""'Supernatural'""]",1
3615,"[""'Adventure'"", ""'Fantasy'"", ""'Historical'"", ""'Magic'"", ""'Romance'"", ""'Shoujo'""]",1
3616,"[""'Adventure'"", ""'Fantasy'"", ""'Historical'"", ""'Kids'"", ""'Sci-Fi'""]",1
3617,"[""'Drama'"", ""'Fantasy'"", ""'Sci-Fi'"", ""'Space'""]",1
3618,"[""'Adventure'"", ""'Fantasy'"", ""'Historical'"", ""'Kids'"", ""'Magic'"", ""'Samurai'""]",1
3619,"[""'Adventure'"", ""'Fantasy'"", ""'Historical'"", ""'Horror'"", ""'Romance'"", ""'Samurai'"", ""'Shounen'"", ""'Supernatural'""]",1
3620,"[""'Drama'"", ""'Fantasy'"", ""'Sci-Fi'""]",1
3621,"[""'Adventure'"", ""'Fantasy'"", ""'Hentai'""]",1
3622,"[""'Adventure'"", ""'Fantasy'"", ""'Hentai'"", ""'Romance'""]",1
